"","MES","CONGLOME","VIVIENDA","HOGAR","CODPERSO","UBIGEO","DOMINIO","ESTRATO","CODINFOR","P300A","P301A","P207","P507","P513T","P524A1","P401H1","P401H2","P401H3","P401H4","P401H5","P401H6"
"3016","1947268113211105623",19472,68,11,3,211105,6,2,3,2,6,1,4,48,900,2,2,2,2,2,2
"3017","1947730111210109651",19477,30,11,1,210109,6,5,1,1,6,2,4,4,350,2,2,2,2,2,2
"3018","1947730112210109652",19477,30,11,2,210109,6,5,2,1,11,1,3,0,2600,2,2,2,2,2,2
"3019","1947730113210109651",19477,30,11,3,210109,6,5,1,1,6,2,3,32,750,2,2,2,2,2,2
"3020","1947730114210109654",19477,30,11,4,210109,6,5,4,4,10,2,3,40,2712,2,2,2,2,2,2
"3021","1947740111210109651",19477,40,11,1,210109,6,5,1,1,1,1,4,36,120,2,2,2,2,2,2
"3022","1947740112210109652",19477,40,11,2,210109,6,5,2,1,1,2,4,10,30,2,2,2,2,2,2
"3023","1947763112210109651",19477,63,11,2,210109,6,5,1,1,6,1,4,48,1000,2,2,2,2,2,2
"3024","19477133112210109652",19477,133,11,2,210109,6,5,2,4,7,2,4,20,40,2,2,2,2,2,2
"3025","19477148112210109652",19477,148,11,2,210109,6,5,2,1,3,2,4,16,60,2,2,2,2,2,2
"3026","19477148113210109651",19477,148,11,3,210109,6,5,1,4,7,1,4,40,400,2,2,2,2,2,2
"3027","1950981115211301655",19509,81,11,5,211301,6,5,5,2,6,1,3,48,1000,2,2,2,2,2,2
"3028","19509119111211301651",19509,119,11,1,211301,6,5,1,2,6,1,4,30,150,2,2,2,2,2,2
"3029","19509119113211301651",19509,119,11,3,211301,6,5,1,4,9,1,4,8,50,2,2,2,2,2,2
"3030","1951550111210304651",19515,50,11,1,210304,6,5,1,1,3,2,4,39,600,2,2,2,2,2,2
"3031","1951550112210304652",19515,50,11,2,210304,6,5,2,1,4,1,4,56,250,2,2,2,2,2,2
"3032","1951595112210304651",19515,95,11,2,210304,6,5,1,1,8,1,3,56,1000,2,2,2,2,2,2
"3033","19539195112210607672",19539,195,11,2,210607,6,7,2,1,6,1,4,14,75,2,2,2,2,2,2
"3034","19539421113210607673",19539,421,11,3,210607,6,7,3,4,8,1,4,0,950,2,2,2,2,2,2
"3035","19539423111210607671",19539,423,11,1,210607,6,7,1,1,6,1,4,56,350,2,2,2,2,2,2
"3036","19539424111210607671",19539,424,11,1,210607,6,7,1,1,3,1,4,24,180,2,2,2,2,2,2
"3037","19539424112210607672",19539,424,11,2,210607,6,7,2,1,5,2,4,24,180,2,2,2,2,2,2
"3038","19539424113210607673",19539,424,11,3,210607,6,7,3,1,5,1,4,28,180,2,2,2,2,2,2
"3039","19539425112210607672",19539,425,11,2,210607,6,7,2,4,7,1,4,30,250,2,2,2,2,2,2
"3040","19539425114210607674",19539,425,11,4,210607,6,7,4,1,5,1,4,10,60,2,2,2,2,2,2
"3041","1955741111210203681",19557,41,11,1,210203,6,8,1,1,6,1,4,48,1100,2,2,2,2,2,2
"3042","1955754112210203682",19557,54,11,2,210203,6,8,2,1,4,2,4,14,100,2,2,2,2,2,2
"3043","1956119111210904672",19561,19,11,1,210904,6,7,2,2,5,1,4,32,250,2,2,2,2,2,2
"3044","1956119114210904672",19561,19,11,4,210904,6,7,2,4,5,1,4,32,173,2,2,2,2,2,2
"3045","19561129111210904671",19561,129,11,1,210904,6,7,1,2,3,2,4,23,1000,1,1,2,2,2,2
"3046","19589192111210608672",19589,192,11,1,210608,6,7,2,2,8,1,3,32,2000,2,2,2,2,2,2
"3047","19589194114210608674",19589,194,11,4,210608,6,7,4,2,5,1,4,7,200,2,2,2,2,2,2
"3048","19589195113210608673",19589,195,11,3,210608,6,7,3,2,6,1,4,6,40,2,2,2,2,2,2
"3049","196259111220101731",19625,9,11,1,220101,7,3,1,4,11,1,3,40,4500,2,2,2,2,2,2
"3050","1962520112220101732",19625,20,11,2,220101,7,3,2,4,6,1,3,40,1100,2,2,2,2,2,2
"3051","1962520113220101733",19625,20,11,3,220101,7,3,3,4,6,1,3,30,400,2,2,2,2,2,2
"3052","1962530111220101731",19625,30,11,1,220101,7,3,1,4,7,1,3,84,1800,2,2,2,2,2,2
"3053","1962530113220101733",19625,30,11,3,220101,7,3,3,4,8,2,3,36,1200,2,2,2,2,2,2
"3054","1962562113220101733",19625,62,11,3,220101,7,3,3,4,10,1,3,44,3000,2,2,2,2,2,2
"3055","1962562114220101734",19625,62,11,4,220101,7,3,4,4,8,2,3,50,470,2,2,2,2,2,2
"3056","1962562115220101735",19625,62,11,5,220101,7,3,5,4,7,1,3,48,472,2,2,2,2,2,2
"3057","1962573111220101731",19625,73,11,1,220101,7,3,1,4,6,1,3,35,1000,2,2,2,2,2,2
"3058","1962880114220101734",19628,80,11,4,220101,7,3,4,4,8,1,4,50,1250,2,2,2,2,2,2
"3059","1965641113220501753",19656,41,11,3,220501,7,5,3,4,7,1,4,48,120,2,2,2,2,2,2
"3060","1965684112220501752",19656,84,11,2,220501,7,5,2,4,3,2,4,16,50,2,2,2,2,2,2
"3061","1965684113220501753",19656,84,11,3,220501,7,5,3,4,8,2,4,7,25,2,2,2,2,2,2
"3062","19656148111220501751",19656,148,11,1,220501,7,5,1,4,1,1,4,54,180,2,2,2,2,2,2
"3063","19656148112220501752",19656,148,11,2,220501,7,5,2,4,3,2,4,24,90,2,2,2,2,2,2
"3064","19656148114220501752",19656,148,11,4,220501,7,5,2,4,3,1,4,16,60,2,2,2,2,2,2
"3065","19715163111220803771",19715,163,11,1,220803,7,7,1,4,1,2,4,48,90,2,2,2,2,2,2
"3066","19715163112220803771",19715,163,11,2,220803,7,7,1,4,5,1,4,24,120,2,2,2,2,2,2
"3067","19715165111220803771",19715,165,11,1,220803,7,7,1,4,6,1,4,48,400,2,2,2,2,2,2
"3068","19715167111220803771",19715,167,11,1,220803,7,7,1,4,6,1,4,27,225,2,2,2,2,2,2
"3069","197181111220806761",19718,1,11,1,220806,7,6,1,4,6,1,4,48,300,2,2,2,2,2,2
"3070","197181112220806762",19718,1,11,2,220806,7,6,2,4,4,2,4,48,300,2,2,2,2,2,2
"3071","1971850112220806762",19718,50,11,2,220806,7,6,2,4,3,2,4,40,200,2,2,2,2,2,2
"3072","1971850113220806763",19718,50,11,3,220806,7,6,3,4,7,2,4,32,200,2,2,2,2,2,2
"3073","1971850114220806764",19718,50,11,4,220806,7,6,4,4,5,2,4,32,100,2,2,2,2,2,2
"3074","1971870111220806761",19718,70,11,1,220806,7,6,1,4,4,1,4,48,300,2,2,2,2,2,2
"3075","1971870112220806762",19718,70,11,2,220806,7,6,2,4,3,2,4,8,50,2,2,2,2,2,2
"3076","1971870114220806764",19718,70,11,4,220806,7,6,4,4,7,1,4,48,200,2,2,2,2,2,2
"3077","1971890111220806761",19718,90,11,1,220806,7,6,1,4,4,1,4,48,240,2,2,2,2,2,2
"3078","197262112220909722",19726,2,11,2,220909,7,2,2,4,7,2,3,16,40,2,2,2,2,2,2
"3079","1972618111220909721",19726,18,11,1,220909,7,2,1,4,9,1,3,48,3900,2,2,2,2,2,2
"3080","1972649111220909721",19726,49,11,1,220909,7,2,1,4,6,2,3,60,120,2,2,2,2,2,2
"3081","1972665111220909721",19726,65,11,1,220909,7,2,1,4,8,2,6,50,930,2,2,2,2,2,2
"3082","1972697111220909721",19726,97,11,1,220909,7,2,1,4,6,1,4,49,560,2,2,2,2,2,2
"3083","1972697112220909722",19726,97,11,2,220909,7,2,2,4,3,2,4,48,850,2,2,2,2,2,2
"3084","19726129112220909722",19726,129,11,2,220909,7,2,2,4,10,1,3,84,3000,2,2,2,2,2,2
"3085","19726144111220909721",19726,144,11,1,220909,7,2,1,4,10,2,3,44,5000,2,2,2,2,2,2
"3086","19726144112220909722",19726,144,11,2,220909,7,2,2,4,10,2,3,61,6000,2,2,2,2,2,2
"3087","1972819111220901721",19728,19,11,1,220901,7,2,1,4,8,2,6,12,300,2,2,2,2,2,2
"3088","1972872112220901722",19728,72,11,2,220901,7,2,2,4,9,2,3,55,930,2,2,2,2,2,2
"3089","1972872113220901723",19728,72,11,3,220901,7,2,3,4,8,1,4,48,1131,2,2,2,2,2,2
"3090","19728111114220901724",19728,111,11,4,220901,7,2,4,4,5,2,3,0,930,2,2,2,2,2,2
"3091","1982017113220202783",19820,17,11,3,220202,7,8,3,4,4,1,4,36,270,2,2,2,2,2,2
"3092","1982018113220202783",19820,18,11,3,220202,7,8,3,4,6,1,4,35,400,2,2,2,2,2,2
"3093","1982018114220202784",19820,18,11,4,220202,7,8,4,4,5,1,4,30,750,2,2,2,2,2,2
"3094","1982019111220202781",19820,19,11,1,220202,7,8,1,4,4,1,4,36,920,2,2,2,2,2,2
"3095","1982019112220202782",19820,19,11,2,220202,7,8,2,4,6,2,4,24,200,2,2,2,2,2,2
"3096","1982042113220202783",19820,42,11,3,220202,7,8,3,4,5,1,4,36,250,2,2,2,2,2,2
"3097","1982043111220202781",19820,43,11,1,220202,7,8,1,4,6,1,4,48,300,2,2,2,2,2,2
"3098","1982044111220202781",19820,44,11,1,220202,7,8,1,4,3,1,4,30,208,2,2,2,2,2,2
"3099","1982044113220202783",19820,44,11,3,220202,7,8,3,4,3,1,4,30,750,2,2,2,2,2,2
"3100","198429111230102321",19842,9,11,1,230102,3,2,1,4,6,2,4,40,150,2,2,2,2,2,2
"3101","1984236111230102321",19842,36,11,1,230102,3,2,1,4,3,2,4,32,280,2,2,2,2,2,2
"3102","1984277112230102322",19842,77,11,2,230102,3,2,2,4,5,2,3,48,700,2,2,2,2,2,2
"3103","1984290113230102322",19842,90,11,3,230102,3,2,2,4,6,2,4,66,240,2,2,2,2,2,2
"3104","19842104113230102323",19842,104,11,3,230102,3,2,3,4,7,1,3,20,600,2,2,2,2,2,2
"3105","198478111230110321",19847,8,11,1,230110,3,2,1,4,5,1,4,42,100,2,2,2,2,2,2
"3106","1984739111230110321",19847,39,11,1,230110,3,2,1,4,6,2,3,0,1350,2,2,2,2,2,2
"3107","1984752111230110321",19847,52,11,1,230110,3,2,1,4,10,1,3,66,3000,2,2,2,2,2,2
"3108","1984761111230110321",19847,61,11,1,230110,3,2,1,4,10,1,3,60,4000,2,2,2,2,2,2
"3109","198561111230104321",19856,1,11,1,230104,3,2,1,4,5,2,3,30,650,2,2,2,2,2,2
"3110","1985637111230104321",19856,37,11,1,230104,3,2,1,2,5,1,4,48,750,2,2,2,2,2,2
"3111","1985655111230104321",19856,55,11,1,230104,3,2,1,4,6,1,4,48,400,2,2,2,2,2,2
"3112","1985673115230104325",19856,73,11,5,230104,3,2,5,4,10,1,3,60,1300,2,2,2,2,2,2
"3113","19856144113230104323",19856,144,11,3,230104,3,2,3,4,8,2,3,30,1200,2,2,2,2,2,2
"3114","1992314112230104322",19923,14,11,2,230104,3,2,2,4,6,2,4,7,15,2,2,2,2,2,2
"3115","1992343111230104321",19923,43,11,1,230104,3,2,1,2,8,1,4,70,5000,2,2,2,2,2,2
"3116","19923117111230104321",19923,117,11,1,230104,3,2,1,2,7,1,4,54,2200,2,2,2,2,2,2
"3117","199414111230110321",19941,4,11,1,230110,3,2,1,2,6,1,3,98,2025,2,2,2,2,2,2
"3118","1994128111230110321",19941,28,11,1,230110,3,2,1,2,3,2,4,24,165,2,2,2,2,2,2
"3119","1994128114230110324",19941,28,11,4,230110,3,2,4,4,6,2,3,5,20,2,2,2,2,2,2
"3120","1994134111230110321",19941,34,11,1,230110,3,2,1,2,6,1,4,27,220,2,2,2,2,2,2
"3121","199465111230101321",19946,5,11,1,230101,3,2,1,4,10,1,3,54,3500,2,2,2,2,2,2
"3122","19951122111230110321",19951,122,11,1,230110,3,2,1,4,6,1,4,24,180,2,2,2,2,2,2
"3123","1997167111230101322",19971,67,11,1,230101,3,2,2,4,11,1,3,48,2000,2,2,2,2,2,2
"3124","1997167113230101323",19971,67,11,3,230101,3,2,3,4,9,1,3,18,350,2,2,2,2,2,2
"3125","19971125113230101323",19971,125,11,3,230101,3,2,3,4,8,1,4,24,1000,2,2,2,2,2,2
"3126","1998214111230110321",19982,14,11,1,230110,3,2,1,4,6,2,4,24,43,2,2,2,2,2,2
"3127","1998217111230110321",19982,17,11,1,230110,3,2,1,2,5,1,4,16,350,2,2,2,2,2,2
"3128","1998222111230110321",19982,22,11,1,230110,3,2,1,2,6,1,4,48,380,2,2,2,2,2,2
"3129","1998222112230110321",19982,22,11,2,230110,3,2,1,2,5,2,4,24,150,2,2,2,2,2,2
"3130","1998232113230110321",19982,32,11,3,230110,3,2,1,4,5,2,3,56,930,2,2,2,2,2,2
"3131","1998232114230110321",19982,32,11,4,230110,3,2,1,4,6,1,4,8,80,2,2,2,2,2,2
"3132","1998236111230110321",19982,36,11,1,230110,3,2,1,2,5,2,4,35,95,2,2,2,2,2,2
"3133","20010130111230110371",20010,130,11,1,230110,3,7,1,2,4,1,3,21,200,2,2,2,2,2,2
"3134","20010131111230110371",20010,131,11,1,230110,3,7,1,4,7,1,4,34,600,2,2,2,2,2,2
"3135","2002431111230303361",20024,31,11,1,230303,3,6,1,4,10,1,3,40,2500,2,2,2,2,2,2
"3136","2002440111230303361",20024,40,11,1,230303,3,6,1,4,4,2,4,48,600,2,2,2,2,2,2
"3137","2002440112230303361",20024,40,11,2,230303,3,6,1,4,7,1,4,36,300,2,2,2,2,2,2
"3138","200316112230105362",20031,6,11,2,230105,3,6,2,4,9,1,4,72,1700,2,2,2,2,2,2
"3139","2003165111230105361",20031,65,11,1,230105,3,6,1,4,6,2,4,0,1096,2,2,2,2,2,2
"3140","2003198111230105361",20031,98,11,1,230105,3,6,1,2,1,1,4,47,300,2,2,2,2,2,2
"3141","20031140111230105361",20031,140,11,1,230105,3,6,1,2,6,1,4,72,1100,2,2,2,2,2,2
"3142","20031140112230105361",20031,140,11,2,230105,3,6,1,2,6,2,4,48,930,2,2,2,2,2,2
"3143","20031196111230105361",20031,196,11,1,230105,3,6,1,4,6,2,4,14,60,2,2,2,2,2,2
"3144","20031214111230105361",20031,214,11,1,230105,3,6,1,2,5,1,4,48,180,2,2,2,2,2,2
"3145","200487111240101131",20048,7,11,1,240101,1,3,1,4,6,2,3,60,300,2,2,2,2,2,2
"3146","200487112240101132",20048,7,11,2,240101,1,3,2,4,5,1,4,40,200,2,2,2,2,2,2
"3147","2004840231240101131",20048,40,23,1,240101,1,3,1,4,6,1,4,0,1150,2,2,2,2,2,2
"3148","2004840331240101131",20048,40,33,1,240101,1,3,1,4,7,1,4,60,1950,2,2,2,2,2,2
"3149","2004891111240101131",20048,91,11,1,240101,1,3,1,4,8,1,4,65,400,2,2,2,2,2,2
"3150","20048107111240101131",20048,107,11,1,240101,1,3,1,4,6,1,3,0,3600,2,2,2,2,2,2
"3151","20048107115240101135",20048,107,11,5,240101,1,3,5,4,8,1,3,96,2600,2,2,2,2,2,2
"3152","20048141112240101132",20048,141,11,2,240101,1,3,2,4,8,2,3,0,2200,2,2,2,2,2,2
"3153","20048158111240101131",20048,158,11,1,240101,1,3,1,4,6,1,4,60,120,2,2,2,2,2,2
"3154","200556111240101131",20055,6,11,1,240101,1,3,1,4,10,1,3,66,6000,2,2,2,2,2,2
"3155","2005568112240101132",20055,68,11,2,240101,1,3,2,4,8,2,3,0,2800,2,2,2,2,2,2
"3156","20055109111240101131",20055,109,11,1,240101,1,3,1,4,5,1,4,56,1000,2,2,2,2,2,2
"3157","2006110112240101132",20061,10,11,2,240101,1,3,2,4,8,2,3,56,1330,2,2,2,2,2,2
"3158","2006160111240101131",20061,60,11,1,240101,1,3,1,4,6,2,3,42,250,2,2,2,2,2,2
"3159","2006177111240101131",20061,77,11,1,240101,1,3,1,4,5,1,4,48,1000,2,2,2,2,2,2
"3160","2006193111240101131",20061,93,11,1,240101,1,3,1,4,5,1,4,44,1500,2,2,2,2,2,2
"3161","20061110111240101131",20061,110,11,1,240101,1,3,1,4,6,1,4,36,300,2,2,2,2,2,2
"3162","2009916111240101131",20099,16,11,1,240101,1,3,1,4,10,1,3,46,2200,2,2,2,2,2,2
"3163","2009916112240101132",20099,16,11,2,240101,1,3,2,4,10,2,3,50,3000,2,2,2,2,2,2
"3164","2009937111240101131",20099,37,11,1,240101,1,3,1,4,5,1,4,48,700,2,2,2,2,2,2
"3165","2009937113240101133",20099,37,11,3,240101,1,3,3,4,5,1,4,48,120,2,2,2,2,2,2
"3166","2009958112240101132",20099,58,11,2,240101,1,3,2,4,10,1,4,16,700,2,2,2,2,2,2
"3167","20099101111240101131",20099,101,11,1,240101,1,3,1,4,10,1,3,48,3500,2,2,2,2,2,2
"3168","20099122111240101131",20099,122,11,1,240101,1,3,1,4,3,1,4,48,480,2,2,2,2,2,2
"3169","2010211111240102141",20102,11,11,1,240102,1,4,1,4,6,2,3,36,120,2,2,2,2,2,2
"3170","2010285111240102141",20102,85,11,1,240102,1,4,1,4,8,1,3,6,4000,2,2,2,2,2,2
"3171","20102123112240102142",20102,123,11,2,240102,1,4,2,4,6,1,4,16,100,2,2,2,2,2,2
"3172","201085111240103151",20108,5,11,1,240103,1,5,1,4,6,2,4,27,150,2,2,2,2,2,2
"3173","2010865111240103151",20108,65,11,1,240103,1,5,1,4,4,2,4,0,930,2,2,2,2,2,2
"3174","20108126113240103152",20108,126,11,3,240103,1,5,2,4,8,1,4,48,800,2,2,2,2,2,2
"3175","201575111240102141",20157,5,11,1,240102,1,4,1,4,4,1,4,24,120,2,2,2,2,2,2
"3176","201575114240102144",20157,5,11,4,240102,1,4,4,4,7,1,3,40,930,2,2,2,2,2,2
"3177","2015713112240102142",20157,13,11,2,240102,1,4,2,4,8,2,3,0,2500,2,2,2,2,2,2
"3178","2015736111240102141",20157,36,11,1,240102,1,4,1,4,8,1,4,30,210,2,2,2,2,2,2
"3179","2015752111240102141",20157,52,11,1,240102,1,4,1,4,7,1,4,72,560,2,2,2,2,2,2
"3180","2016210111240302151",20162,10,11,1,240302,1,5,1,4,3,1,4,48,1800,2,2,2,2,2,2
"3181","2016210116240302156",20162,10,11,6,240302,1,5,6,4,6,1,4,84,1000,2,2,2,2,2,2
