MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,UBIGEO,DOMINIO,ESTRATO,CODINFOR,P300A,P301A,P207
1.92468E+18,19246,79,11,2,200701,1,3,2,4,4,2
1.9247E+18,19246,96,11,1,200701,1,3,1,4,4,2
1.9247E+18,19246,96,11,2,200701,1,3,2,4,6,1
1.92461E+19,19246,114,11,1,200701,1,3,1,4,4,2
1.92461E+19,19246,114,11,2,200701,1,3,2,4,8,2
1.92461E+19,19246,114,11,3,200701,1,3,2,4,3,2
1.92571E+17,19257,1,11,1,200801,1,4,1,4,4,2
1.92571E+17,19257,1,11,2,200801,1,4,2,4,3,2
1.92571E+17,19257,1,11,3,200801,1,4,1,4,2,2
1.92574E+17,19257,4,11,1,200801,1,4,1,4,6,1
1.92574E+17,19257,4,11,2,200801,1,4,2,4,3,2
1.92574E+17,19257,4,11,3,200801,1,4,3,4,4,2
1.92574E+17,19257,4,11,4,200801,1,4,2,4,3,1
1.92574E+17,19257,4,11,5,200801,1,4,2,4,2,2
1.92579E+17,19257,9,11,1,200801,1,4,1,4,3,1
1.92579E+17,19257,9,11,2,200801,1,4,2,4,5,2
1.92571E+18,19257,11,11,1,200801,1,4,1,4,4,2
1.92571E+18,19257,11,11,2,200801,1,4,2,4,3,1
1.92571E+18,19257,14,11,1,200801,1,4,1,4,3,2
1.92571E+18,19257,14,11,2,200801,1,4,2,4,4,1
1.92571E+18,19257,14,11,3,200801,1,4,3,4,3,2
1.92572E+18,19257,16,11,1,200801,1,4,1,4,6,1
1.92572E+18,19257,16,11,2,200801,1,4,2,4,5,2
1.92572E+18,19257,16,11,3,200801,1,4,2,4,3,2
1.92572E+18,19257,16,11,4,200801,1,4,2,4,3,1
1.92752E+18,19275,17,11,1,200114,1,4,1,6,3,2
1.92752E+18,19275,17,11,2,200114,1,4,2,4,8,1
1.92752E+18,19275,17,11,3,200114,1,4,3,4,6,2
1.92752E+18,19275,17,11,4,200114,1,4,4,4,4,2
1.92752E+18,19275,17,11,5,200114,1,4,4,4,3,1
1.92754E+18,19275,35,11,1,200114,1,4,1,4,4,1
1.92754E+18,19275,35,11,2,200114,1,4,2,4,3,2
1.92754E+18,19275,35,11,3,200114,1,4,6,8,1,1
1.92754E+18,19275,35,11,4,200114,1,4,4,4,8,2
1.92754E+18,19275,35,11,5,200114,1,4,4,4,1,2
1.92754E+18,19275,35,11,6,200114,1,4,6,4,7,2
1.92754E+18,19275,35,11,7,200114,1,4,6,4,8,1
1.92754E+18,19275,35,11,8,200114,1,4,4,4,3,2
1.92759E+18,19275,90,11,1,200114,1,4,1,4,8,2
1.92759E+18,19275,90,11,2,200114,1,4,2,4,8,1
1.92759E+18,19275,90,11,3,200114,1,4,2,4,3,1
1.92759E+18,19275,90,11,4,200114,1,4,1,4,2,2
1.92751E+19,19275,109,11,1,200114,1,4,1,4,10,1
1.92751E+19,19275,109,11,2,200114,1,4,2,4,6,2
1.92751E+19,19275,109,11,3,200114,1,4,3,4,10,2
1.92751E+19,19275,109,11,4,200114,1,4,4,4,6,2
1.92751E+19,19275,109,11,5,200114,1,4,5,4,5,2
1.92751E+19,19275,109,11,6,200114,1,4,6,4,5,2
1.92751E+19,19275,109,11,7,200114,1,4,7,4,5,2
1.92751E+19,19275,109,11,8,200114,1,4,8,4,1,1
1.92751E+19,19275,127,11,1,200114,1,4,1,4,6,1
1.92751E+19,19275,127,11,2,200114,1,4,2,4,4,2
1.92751E+19,19275,127,11,3,200114,1,4,3,4,5,1
1.92751E+19,19275,127,11,4,200114,1,4,4,4,5,2
1.92751E+19,19275,127,11,6,200114,1,4,6,4,8,2
1.92751E+19,19275,127,11,7,200114,1,4,7,4,8,1
1.93358E+17,19335,8,11,1,200701,1,3,2,4,7,1
1.93358E+17,19335,8,11,2,200701,1,3,2,4,6,2
1.93353E+18,19335,26,11,1,200701,1,3,1,4,4,2
1.93353E+18,19335,26,11,2,200701,1,3,2,4,5,2
1.93353E+18,19335,26,11,3,200701,1,3,3,4,5,1
1.93356E+18,19335,62,11,1,200701,1,3,1,4,9,1
1.93356E+18,19335,62,11,2,200701,1,3,2,4,5,2
1.93356E+18,19335,62,11,3,200701,1,3,2,4,3,1
1.93356E+18,19335,62,11,4,200701,1,3,2,4,2,1
1.93358E+18,19335,80,11,1,200701,1,3,1,4,8,1
1.93358E+18,19335,80,11,2,200701,1,3,2,4,5,2
1.93358E+18,19335,80,11,3,200701,1,3,1,4,3,1
1.9336E+18,19335,99,11,1,200701,1,3,1,4,7,2
1.9336E+18,19335,99,11,2,200701,1,3,2,4,5,2
1.9336E+18,19335,99,11,3,200701,1,3,1,4,3,2
1.93351E+19,19335,117,11,1,200701,1,3,1,4,6,2
1.93351E+19,19335,117,11,2,200701,1,3,1,4,3,2
1.93351E+19,19335,117,11,3,200701,1,3,1,4,3,1
1.93459E+17,19345,9,11,1,200605,1,4,1,4,10,1
1.93459E+17,19345,9,11,2,200605,1,4,2,4,4,2
1.93459E+17,19345,9,11,3,200605,1,4,2,4,2,1
1.93452E+18,19345,22,11,1,200605,1,4,1,4,6,2
1.93452E+18,19345,22,11,2,200605,1,4,2,4,6,1
1.93452E+18,19345,22,11,3,200605,1,4,3,4,8,1
1.93452E+18,19345,22,11,4,200605,1,4,4,4,5,1
1.93455E+18,19345,48,11,1,200605,1,4,1,4,5,1
1.93455E+18,19345,48,11,2,200605,1,4,2,4,4,2
1.93455E+18,19345,48,11,3,200605,1,4,3,4,6,1
1.93456E+18,19345,61,11,1,200605,1,4,1,4,6,1
1.93456E+18,19345,61,11,2,200605,1,4,2,4,3,2
1.93457E+18,19345,73,11,1,200605,1,4,1,4,6,1
1.93457E+18,19345,73,11,2,200605,1,4,2,4,5,2
1.93457E+18,19345,73,11,3,200605,1,4,3,4,6,1
1.93457E+18,19345,73,11,4,200605,1,4,4,4,5,2
1.93457E+18,19345,73,11,5,200605,1,4,2,4,3,1
1.93457E+18,19345,73,11,6,200605,1,4,6,4,6,1
1.93457E+18,19345,73,11,7,200605,1,4,7,4,6,2
1.93459E+18,19345,86,11,1,200605,1,4,1,4,4,1
1.93459E+18,19345,86,11,2,200605,1,4,2,4,8,2
1.93459E+18,19345,86,11,3,200605,1,4,3,4,9,2
1.93571E+18,19357,10,11,1,200105,1,3,1,4,8,1
1.93571E+18,19357,10,11,2,200105,1,3,2,4,6,2
1.93573E+18,19357,31,11,1,200105,1,3,1,4,6,1
1.93575E+18,19357,52,11,1,200105,1,3,1,4,1,1
1.93575E+18,19357,52,11,2,200105,1,3,2,4,4,2
1.93575E+18,19357,52,11,3,200105,1,3,3,4,6,1
1.93579E+18,19357,93,11,1,200105,1,3,1,4,6,2
1.93579E+18,19357,93,11,2,200105,1,3,2,4,6,1
1.93579E+18,19357,93,11,4,200105,1,3,4,4,6,1
1.93579E+18,19357,93,11,5,200105,1,3,5,4,5,1
1.93571E+19,19357,135,11,1,200105,1,3,1,4,5,1
1.93571E+19,19357,135,11,2,200105,1,3,2,4,6,2
1.93571E+19,19357,135,11,3,200105,1,3,3,4,7,2
1.93571E+19,19357,135,11,4,200105,1,3,4,4,5,1
1.93571E+19,19357,135,11,5,200105,1,3,2,4,3,2
1.93571E+19,19357,135,11,6,200105,1,3,2,4,2,1
1.93571E+19,19357,135,11,7,200105,1,3,7,4,1,2
1.93572E+19,19357,155,11,1,200105,1,3,1,4,3,1
1.93572E+19,19357,155,11,2,200105,1,3,2,4,4,2
1.93572E+19,19357,155,11,3,200105,1,3,2,4,2,1
1.93842E+18,19384,17,11,1,200107,1,5,1,4,6,1
1.93842E+18,19384,17,11,2,200107,1,5,2,4,3,2
1.93842E+18,19384,17,11,3,200107,1,5,1,4,6,1
1.93842E+18,19384,17,11,4,200107,1,5,1,4,6,1
1.93842E+18,19384,17,11,5,200107,1,5,1,4,6,2
1.93844E+18,19384,36,11,1,200107,1,5,1,4,5,1
1.93844E+18,19384,36,11,2,200107,1,5,2,4,3,2
1.93844E+18,19384,36,11,3,200107,1,5,3,4,6,1
1.93844E+18,19384,36,11,4,200107,1,5,4,4,4,1
1.93844E+18,19384,36,11,5,200107,1,5,2,4,3,1
1.93847E+18,19384,73,11,1,200107,1,5,1,4,8,1
1.93847E+18,19384,73,11,2,200107,1,5,2,4,9,2
1.93847E+18,19384,73,11,3,200107,1,5,3,4,7,1
1.93849E+18,19384,92,11,1,200107,1,5,1,4,3,2
1.93849E+18,19384,92,11,2,200107,1,5,2,4,5,2
1.93849E+18,19384,92,11,3,200107,1,5,3,4,6,1
1.93841E+19,19384,111,11,1,200107,1,5,2,4,6,1
1.93841E+19,19384,111,11,2,200107,1,5,2,4,5,2
1.93841E+19,19384,111,11,3,200107,1,5,3,4,7,1
1.93841E+19,19384,148,11,1,200107,1,5,1,4,4,1
1.94365E+18,19436,53,11,1,200301,4,7,1,4,4,1
1.94365E+18,19436,53,11,2,200301,4,7,2,4,4,2
1.94365E+18,19436,53,11,3,200301,4,7,3,4,5,1
1.94365E+18,19436,54,11,1,200301,4,7,1,4,4,2
1.94365E+18,19436,54,11,2,200301,4,7,2,4,4,2
1.94365E+18,19436,54,11,3,200301,4,7,3,4,5,1
1.94366E+18,19436,55,11,1,200301,4,7,1,4,4,1
1.94366E+18,19436,55,11,2,200301,4,7,2,4,3,2
1.94366E+18,19436,55,11,3,200301,4,7,3,4,3,1
1.94366E+18,19436,55,11,4,200301,4,7,4,4,10,1
1.94366E+18,19436,55,11,5,200301,4,7,5,4,5,1
1.94366E+18,19436,56,11,1,200301,4,7,1,4,3,1
1.94366E+18,19436,56,11,2,200301,4,7,2,4,3,2
1.94362E+19,19436,235,11,1,200301,4,7,1,4,1,2
1.94362E+19,19436,236,11,1,200301,4,7,1,4,6,1
1.94362E+19,19436,236,11,2,200301,4,7,2,4,6,2
1.94362E+19,19436,236,11,3,200301,4,7,2,4,2,2
1.94362E+19,19436,237,11,1,200301,4,7,1,4,6,2
1.94362E+19,19436,237,11,2,200301,4,7,1,4,3,2
1.94362E+19,19436,238,11,1,200301,4,7,1,4,3,1
1.94362E+19,19436,238,11,2,200301,4,7,2,4,1,2
1.94362E+19,19436,238,11,3,200301,4,7,3,4,5,1
1.94383E+18,19438,32,11,1,210101,6,2,1,1,8,1
1.94383E+18,19438,32,11,2,210101,6,2,1,1,10,2
1.94384E+18,19438,44,11,1,210101,6,2,1,1,10,1
1.94384E+18,19438,44,11,2,210101,6,2,2,4,10,1
1.94387E+18,19438,67,11,1,210101,6,2,1,4,11,1
1.94387E+18,19438,67,11,2,210101,6,2,1,2,8,2
1.94387E+18,19438,67,11,3,210101,6,2,4,4,10,2
1.94387E+18,19438,67,11,4,210101,6,2,4,4,10,2
1.94381E+19,19438,101,11,1,210101,6,2,1,4,11,2
1.94381E+19,19438,101,11,2,210101,6,2,0, , ,2
1.94381E+19,19438,101,11,3,210101,6,2,0, , ,2
1.94381E+19,19438,113,11,1,210101,6,2,1,4,9,1
1.94381E+19,19438,113,11,2,210101,6,2,2,4,6,2
1.94611E+17,19461,1,11,1,210101,6,2,1,2,6,1
1.94611E+17,19461,1,11,2,210101,6,2,0, , ,2
1.94611E+17,19461,1,11,3,210101,6,2,1,4,9,1
1.94611E+17,19461,1,11,4,210101,6,2,4,2,6,2
1.94612E+18,19461,18,11,1,210101,6,2,1,1,6,1
1.94612E+18,19461,18,11,2,210101,6,2,2,1,8,1
1.94613E+18,19461,34,11,1,210101,6,2,3,4,10,2
1.94613E+18,19461,34,11,2,210101,6,2,2,4,10,2
1.94613E+18,19461,34,11,3,210101,6,2,3,4,10,2
1.94613E+18,19461,34,11,4,210101,6,2,4,4,10,2
1.94615E+18,19461,51,11,1,210101,6,2,1,4,6,1
1.94615E+18,19461,51,11,2,210101,6,2,2,4,6,2
1.94615E+18,19461,51,11,3,210101,6,2,2,4,3,2
1.94615E+18,19461,51,11,4,210101,6,2,2,4,2,2
1.94617E+18,19461,69,11,1,210101,6,2,1,1,1,2
1.94631E+18,19463,13,11,1,211101,6,2,1,1,4,1
1.94631E+18,19463,13,11,2,211101,6,2,2,1,4,2
1.94631E+18,19463,13,11,3,211101,6,2,3,4,5,1
1.94631E+18,19463,13,11,4,211101,6,2,4,4,5,1
1.94633E+18,19463,25,11,1,211101,6,2,0, , ,1
1.94633E+18,19463,25,11,2,211101,6,2,2,4,8,2
1.94633E+18,19463,25,11,3,211101,6,2,3,4,7,2
1.94633E+18,19463,25,11,4,211101,6,2,4,4,9,2
1.94633E+18,19463,25,11,5,211101,6,2,2,4,4,1
1.94634E+18,19463,36,11,1,211101,6,2,1,1,9,2
1.94634E+18,19463,36,11,2,211101,6,2,2,4,6,2
1.94635E+18,19463,47,11,1,211101,6,2,0, , ,1
1.94635E+18,19463,47,11,2,211101,6,2,2,1,6,2
1.94635E+18,19463,47,11,3,211101,6,2,0, , ,1
1.94635E+18,19463,47,11,4,211101,6,2,0, , ,2
1.94635E+18,19463,47,11,5,211101,6,2,0, , ,1
1.94635E+18,19463,47,11,6,211101,6,2,6,1,10,2
1.94635E+18,19463,47,11,7,211101,6,2,7,1,10,1
1.94635E+18,19463,47,11,8,211101,6,2,6,4,1,1
1.94637E+18,19463,70,11,1,211101,6,2,1,4,3,1
1.95146E+17,19514,6,11,1,210801,6,5,1,4,4,1
1.95142E+18,19514,23,11,1,210801,6,5,2,1,6,1
1.95142E+18,19514,23,11,2,210801,6,5,2,1,3,2
1.95142E+18,19514,23,11,3,210801,6,5,3,4,8,1
1.95142E+18,19514,23,11,4,210801,6,5,4,4,6,1
1.95147E+18,19514,73,11,1,210801,6,5,1,1,8,1
1.95147E+18,19514,73,11,2,210801,6,5,2,1,8,2
1.95149E+18,19514,89,11,1,210801,6,5,1,1,8,2
1.95149E+18,19514,89,11,2,210801,6,5,2,4,5,2
1.95141E+19,19514,106,11,1,210801,6,5,1,1,6,1
1.95141E+19,19514,106,11,2,210801,6,5,2,1,3,2
1.95354E+18,19535,44,11,1,211105,6,2,1,1,8,2
1.95354E+18,19535,44,11,2,211105,6,2,2,4,4,2
1.95358E+18,19535,82,11,1,211105,6,2,1,1,4,1
1.95358E+18,19535,82,11,2,211105,6,2,0, , ,1
1.95358E+18,19535,82,11,3,211105,6,2,0, , ,1
1.95496E+18,19549,57,11,1,210503,6,7,2,2,5,1
1.95496E+18,19549,57,11,2,210503,6,7,2,2,6,2
1.95496E+18,19549,57,11,3,210503,6,7,2,4,1,2
1.95496E+18,19549,59,11,1,210503,6,7,1,2,3,2
1.95491E+19,19549,118,11,1,210503,6,7,1,2,3,2
1.95491E+19,19549,121,11,1,210503,6,7,1,2,6,2
1.95491E+19,19549,122,11,1,210503,6,7,1,2,1,2
1.95491E+19,19549,123,11,1,210503,6,7,1,2,4,1
1.95491E+19,19549,124,11,1,210503,6,7,1,2,1,2
1.95491E+19,19549,127,11,1,210503,6,7,1,2,5,1
1.95491E+19,19549,127,11,2,210503,6,7,2,2,3,1
1.95491E+19,19549,127,11,3,210503,6,7,3,2,1,2
1.95514E+17,19551,4,11,1,210115,6,6,2,1,4,1
1.95514E+17,19551,4,11,2,210115,6,6,2,1,4,2
1.95514E+17,19551,4,11,3,210115,6,6,3,1,7,1
1.95512E+18,19551,17,11,1,210115,6,6,1,1,6,1
1.95512E+18,19551,17,11,2,210115,6,6,2,4,6,2
1.95512E+18,19551,17,11,3,210115,6,6,2,4,3,2
1.95514E+18,19551,42,11,1,210115,6,6,1,1,4,1
1.95514E+18,19551,42,11,2,210115,6,6,2,1,1,2
1.95514E+18,19551,42,11,3,210115,6,6,3,1,6,1
1.95514E+18,19551,42,11,4,210115,6,6,4,1,3,2
1.95515E+18,19551,54,11,1,210115,6,6,1,4,6,2
1.95515E+18,19551,54,11,2,210115,6,6,1,4,3,2
1.95517E+18,19551,67,11,1,210115,6,6,1,4,8,1
1.95517E+18,19551,67,11,2,210115,6,6,2,4,8,1
1.95517E+18,19551,67,11,3,210115,6,6,3,1,7,1
1.95518E+18,19551,79,11,1,210115,6,6,1,4,6,2
1.95518E+18,19551,79,11,2,210115,6,6,1,4,3,2
1.95518E+18,19551,79,11,3,210115,6,6,1,4,2,2
1.95519E+18,19551,92,11,1,210115,6,6,1,1,4,1
1.95519E+18,19551,92,11,2,210115,6,6,2,1,5,2
1.95519E+18,19551,92,11,3,210115,6,6,2,4,10,1
1.95511E+19,19551,117,11,1,210115,6,6,1,1,6,2
1.95511E+19,19551,117,11,2,210115,6,6,2,1,5,1
1.95511E+19,19551,117,11,3,210115,6,6,1,4,1,2
1.95511E+19,19551,117,11,5,210115,6,6,5,4,5,1
1.95566E+18,19556,61,11,1,210406,6,7,1,2,4,2
1.95566E+18,19556,61,11,2,210406,6,7,3,2,6,1
1.95566E+18,19556,61,11,3,210406,6,7,3,2,6,1
1.95566E+18,19556,61,11,4,210406,6,7,4,2,6,1
1.95566E+18,19556,61,11,5,210406,6,7,5,2,6,1
1.95566E+18,19556,61,11,6,210406,6,7,6,2,4,2
1.95566E+18,19556,62,11,1,210406,6,7,1,2,1,2
1.95566E+18,19556,62,11,2,210406,6,7,2,2,8,1
1.95566E+18,19556,63,11,1,210406,6,7,1,2,10,1
1.95566E+18,19556,63,11,2,210406,6,7,2,2,8,2
1.95566E+18,19556,64,11,1,210406,6,7,1,2,6,1
1.95566E+18,19556,64,11,2,210406,6,7,1,2,3,2
1.95563E+19,19556,265,11,1,210406,6,7,1,2,1,2
1.95563E+19,19556,266,11,1,210406,6,7,1,2,6,1
1.95563E+19,19556,266,11,2,210406,6,7,2,2,5,2
1.95563E+19,19556,268,11,1,210406,6,7,1,2,6,2
1.95563E+19,19556,269,11,1,210406,6,7,2,2,10,1
1.95563E+19,19556,269,11,2,210406,6,7,2,2,6,2
1.95563E+19,19556,269,11,3,210406,6,7,3,4,9,1
1.96103E+18,19610,34,11,1,210505,6,7,1,2,6,2
1.96103E+18,19610,34,11,2,210505,6,7,1,4,2,2
1.96104E+18,19610,36,11,1,210505,6,7,1,2,1,2
1.96104E+18,19610,36,11,2,210505,6,7,1,2,1,1
1.96101E+19,19610,146,11,1,210505,6,7,1,2,3,2
1.96101E+19,19610,146,11,2,210505,6,7,2,4,6,2
1.96101E+19,19610,146,11,3,210505,6,7,3,4,5,2
1.96101E+19,19610,146,11,4,210505,6,7,4,4,5,2
1.96101E+19,19610,146,11,5,210505,6,7,1,4,3,2
1.96101E+19,19610,146,11,6,210505,6,7,1,4,3,2
1.96101E+19,19610,148,11,1,210505,6,7,2,2,1,2
1.96101E+19,19610,148,11,2,210505,6,7,2,2,6,1
1.96102E+19,19610,151,11,1,210505,6,7,1,2,3,1
1.96102E+19,19610,151,11,2,210505,6,7,2,2,3,2
1.96102E+19,19610,154,11,1,210505,6,7,1,2,1,1
1.96102E+19,19610,155,11,1,210505,6,7,1,2,3,2
1.96102E+19,19610,156,11,1,210505,6,7,1,2,3,1
1.96102E+19,19610,156,11,2,210505,6,7,2,2,1,2
1.96124E+18,19612,41,11,1,210708,6,8,1,1,5,2
1.96124E+18,19612,41,11,2,210708,6,8,2,1,5,1
1.96124E+18,19612,41,11,3,210708,6,8,1,4,4,2
1.96124E+18,19612,42,11,1,210708,6,8,1,1,3,1
1.96124E+18,19612,42,11,2,210708,6,8,1,1,3,2
1.96124E+18,19612,42,11,3,210708,6,8,3,1,3,2
1.96124E+18,19612,43,11,1,210708,6,8,2,1,3,2
1.96124E+18,19612,43,11,2,210708,6,8,2,4,6,1
1.96124E+18,19612,44,11,1,210708,6,8,1,1,4,1
1.96124E+18,19612,44,11,2,210708,6,8,2,1,4,2
1.96124E+18,19612,44,11,3,210708,6,8,3,4,5,1
1.96124E+18,19612,44,11,4,210708,6,8,4,1,5,1
1.96124E+18,19612,44,11,5,210708,6,8,2,4,3,1
1.96124E+18,19612,44,11,6,210708,6,8,2,4,2,2
1.96129E+18,19612,89,11,1,210708,6,8,1,1,3,2
1.96129E+18,19612,91,11,1,210708,6,8,1,1,5,1
1.96129E+18,19612,91,11,2,210708,6,8,2,1,3,2
1.96129E+18,19612,93,11,1,210708,6,8,1,1,4,1
1.9613E+18,19612,95,11,1,210708,6,8,1,1,3,2
1.9613E+18,19612,95,11,2,210708,6,8,2,1,3,1
1.96381E+17,19638,1,11,1,220101,7,3,1,4,6,1
1.96381E+17,19638,1,11,2,220101,7,3,2,4,4,2
1.96381E+18,19638,13,11,1,220101,7,3,1,4,6,2
1.96381E+18,19638,13,11,2,220101,7,3,2,4,6,1
1.96384E+18,19638,36,11,1,220101,7,3,1,11,11,1
1.96384E+18,19638,36,11,2,220101,7,3,2,11,7,2
1.96384E+18,19638,36,11,3,220101,7,3,3,11,9,1
1.96384E+18,19638,36,11,4,220101,7,3,4,4,6,1
1.96385E+18,19638,48,11,1,220101,7,3,1,4,6,1
1.96385E+18,19638,48,11,2,220101,7,3,2,4,6,2
1.96385E+18,19638,48,11,3,220101,7,3,3,4,6,2
1.96385E+18,19638,48,11,4,220101,7,3,2,4,3,1
1.96386E+18,19638,59,11,1,220101,7,3,1,4,8,2
1.96387E+18,19638,71,11,1,220101,7,3,1,4,8,2
1.96387E+18,19638,71,11,2,220101,7,3,2,4,9,1
1.96387E+18,19638,71,11,3,220101,7,3,3,4,10,1
1.96387E+18,19638,71,11,4,220101,7,3,4,4,8,1
1.96387E+18,19638,71,11,5,220101,7,3,5,4,9,1
1.96534E+17,19653,4,11,1,220304,7,5,1,4,4,1
1.96534E+17,19653,4,11,2,220304,7,5,2,4,4,2
1.96534E+17,19653,4,11,3,220304,7,5,3,4,5,2
1.96531E+18,19653,14,11,1,220304,7,5,1,4,3,1
1.96531E+18,19653,14,11,2,220304,7,5,2,4,3,2
1.96531E+18,19653,14,11,3,220304,7,5,2,4,3,1
1.96533E+18,19653,25,11,1,220304,7,5,1,4,4,1
1.96533E+18,19653,25,11,2,220304,7,5,2,4,4,2
1.96534E+18,19653,35,11,1,220304,7,5,1,4,10,1
1.96534E+18,19653,35,11,2,220304,7,5,2,4,6,2
1.96534E+18,19653,35,11,3,220304,7,5,2,4,3,1
1.96534E+18,19653,35,11,4,220304,7,5,2,4,2,1
1.96535E+18,19653,46,11,1,220304,7,5,2,4,6,1
1.96535E+18,19653,46,11,2,220304,7,5,2,4,8,2
1.96536E+18,19653,56,11,1,220304,7,5,1,4,3,1
1.96536E+18,19653,56,11,2,220304,7,5,2,4,3,2
1.96536E+18,19653,56,11,3,220304,7,5,3,4,6,2
1.96536E+18,19653,56,11,4,220304,7,5,4,4,5,2
1.96559E+17,19655,9,11,1,220804,7,4,1,4,5,2
1.96559E+17,19655,9,11,2,220804,7,4,2,4,4,1
1.96559E+17,19655,9,11,3,220804,7,4,1,4,3,1
1.96559E+17,19655,9,11,4,220804,7,4,1,4,2,2
1.96553E+18,19655,31,11,1,220804,7,4,1,4,5,1
1.96553E+18,19655,31,11,2,220804,7,4,2,4,9,2
1.96558E+18,19655,75,11,1,220804,7,4,1,4,4,2
1.96558E+18,19655,75,11,2,220804,7,4,1,4,1,2
1.9656E+18,19655,97,11,1,220804,7,4,1,4,1,1
1.9656E+18,19655,97,11,2,220804,7,4,2,4,3,2
1.9656E+18,19655,97,11,3,220804,7,4,3,4,6,2
1.9656E+18,19655,97,11,4,220804,7,4,4,4,3,2
1.9656E+18,19655,97,11,5,220804,7,4,4,4,1,1
1.96552E+19,19655,163,11,1,220804,7,4,1,4,4,1
1.96552E+19,19655,163,11,2,220804,7,4,2,4,4,2
1.96552E+19,19655,163,11,3,220804,7,4,3,4,4,2
1.96552E+19,19655,163,11,4,220804,7,4,2,4,3,2
1.96552E+19,19655,163,11,5,220804,7,4,2,4,2,2
1.96552E+19,19655,163,11,6,220804,7,4,2,4,1,2
1.96552E+19,19655,185,11,1,220804,7,4,1,4,3,1
1.96821E+18,19682,13,11,1,220510,7,5,1,4,6,2
1.96821E+18,19682,13,11,2,220510,7,5,2,4,10,1
1.96823E+18,19682,34,11,1,220510,7,5,1,4,6,1
1.96823E+18,19682,34,11,2,220510,7,5,2,4,4,2
1.96823E+18,19682,34,11,3,220510,7,5,2,4,2,2
1.96825E+18,19682,54,11,1,220510,7,5,1,4,8,1
1.96825E+18,19682,54,11,2,220510,7,5,2,4,4,2
1.96825E+18,19682,54,11,3,220510,7,5,3,4,6,1
1.96825E+18,19682,54,11,4,220510,7,5,4,4,6,1
1.96828E+18,19682,75,11,1,220510,7,5,1,4,6,1
1.96828E+18,19682,75,11,2,220510,7,5,2,4,6,2
1.96828E+18,19682,75,11,3,220510,7,5,2,4,3,2
1.96828E+18,19682,75,11,4,220510,7,5,2,4,2,1
1.96828E+18,19682,75,11,5,220510,7,5,2,4,2,2
1.9683E+18,19682,96,11,1,220510,7,5,1,4,4,2
1.9683E+18,19682,96,11,2,220510,7,5,2,4,8,1
1.9683E+18,19682,96,11,3,220510,7,5,3,4,4,2
1.96821E+19,19682,137,11,1,220510,7,5,1,4,5,1
1.96821E+19,19682,137,11,2,220510,7,5,2,4,1,2
1.96821E+19,19682,137,11,3,220510,7,5,3,4,8,1
1.96821E+19,19682,137,11,4,220510,7,5,2,4,4,1
1.96821E+19,19682,137,11,5,220510,7,5,5,4,5,2
1.97094E+17,19709,4,11,1,220301,7,8,1,4,3,1
1.97094E+17,19709,4,11,2,220301,7,8,2,4,3,2
1.97095E+17,19709,5,11,1,220301,7,8,1,4,3,1
1.97095E+17,19709,5,11,2,220301,7,8,2,4,1,2
1.97095E+17,19709,5,11,3,220301,7,8,2,4,3,1
1.97095E+18,19709,48,11,1,220301,7,8,1,4,3,1
1.97095E+18,19709,48,11,2,220301,7,8,2,4,5,2
1.97095E+18,19709,48,11,3,220301,7,8,3,4,5,2
1.97095E+18,19709,48,11,4,220301,7,8,4,4,5,2
1.97095E+18,19709,48,11,5,220301,7,8,1,4,3,2
1.97096E+18,19709,59,11,1,220301,7,8,1,4,4,2
1.97096E+18,19709,59,11,2,220301,7,8,1,4,3,2
1.97097E+18,19709,74,11,1,220301,7,8,1,4,5,1
1.97097E+18,19709,74,11,2,220301,7,8,2,4,4,2
1.97097E+18,19709,74,11,3,220301,7,8,3,4,6,1
1.97097E+18,19709,74,11,4,220301,7,8,2,4,3,2
1.97098E+18,19709,77,11,1,220301,7,8,1,4,4,1
1.97098E+18,19709,77,11,2,220301,7,8,2,4,3,2
1.97098E+18,19709,77,11,3,220301,7,8,3,4,5,1
1.97098E+18,19709,77,11,4,220301,7,8,4,4,4,1
1.97098E+18,19709,77,11,5,220301,7,8,2,4,2,2
1.97098E+18,19709,80,11,1,220301,7,8,1,4,4,1
1.97098E+18,19709,80,11,2,220301,7,8,2,4,4,2
1.97098E+18,19709,80,11,3,220301,7,8,3,4,6,1
1.97098E+18,19709,80,11,4,220301,7,8,4,4,6,2
1.97098E+18,19709,80,11,5,220301,7,8,5,4,5,1
1.97098E+18,19709,80,11,6,220301,7,8,1,4,3,1
1.97098E+18,19709,81,11,1,220301,7,8,1,4,4,1
1.97098E+18,19709,81,11,2,220301,7,8,2,4,5,2
1.97098E+18,19709,81,11,3,220301,7,8,2,4,2,2
1.97111E+19,19711,117,11,1,220101,7,7,1,4,6,1
1.97111E+19,19711,117,11,2,220101,7,7,2,4,4,2
1.97111E+19,19711,117,11,3,220101,7,7,2,4,3,2
1.97111E+19,19711,117,11,4,220101,7,7,2,4,2,1
1.97111E+19,19711,118,11,1,220101,7,7,1,4,3,1
1.97111E+19,19711,118,11,2,220101,7,7,2,4,4,2
1.97111E+19,19711,118,11,3,220101,7,7,1,4,3,1
1.97111E+19,19711,118,11,4,220101,7,7,1,4,2,2
1.97111E+19,19711,118,11,5,220101,7,7,1,4,2,2
1.97111E+19,19711,119,11,1,220101,7,7,1,4,4,1
1.97111E+19,19711,119,11,2,220101,7,7,2,4,4,2
