ID,CONGLOME,VIVIENDA,HOGAR,CODPERSO,UBIGEO,DOMINIO,ESTRATO,P300A,P301A,P401H1,P401H2,P401H3,P401H4,P401H5,P507,P513T,P524A1
664315112100904782,6643,15,11,2,100904,7,8,4,6,2,2,2,2,2,4,40,200
664316111100904781,6643,16,11,1,100904,7,8,4,6,2,2,2,2,2,4,40,200
664316112100904782,6643,16,11,2,100904,7,8,4,6,2,2,2,2,2,4,40,200
664316113100904783,6643,16,11,3,100904,7,8,4,6,2,2,2,2,2,4,40,200
664316114100904782,6643,16,11,4,100904,7,8,4,6,2,2,2,2,2,4,40,200
664316115100904782,6643,16,11,5,100904,7,8,4,6,2,2,2,2,2,4,40,200
664316116100904782,6643,16,11,6,100904,7,8,4,6,2,2,2,2,2,4,40,200
664316117100904782,6643,16,11,7,100904,7,8,4,6,2,2,2,2,2,4,40,200
664324111100904781,6643,24,11,1,100904,7,8,4,6,2,2,2,2,2,4,40,200
664324112100904782,6643,24,11,2,100904,7,8,4,6,2,2,2,2,2,4,40,200
664324113100904782,6643,24,11,3,100904,7,8,4,6,2,2,2,2,2,4,40,200
664324114100904782,6643,24,11,4,100904,7,8,4,6,2,2,2,2,2,4,40,200
664338111100904781,6643,38,11,1,100904,7,8,4,6,2,2,2,2,2,4,40,200
664338112100904782,6643,38,11,2,100904,7,8,4,6,2,2,2,2,2,4,40,200
664338113100904781,6643,38,11,3,100904,7,8,4,6,2,2,2,2,2,4,40,200
665071111100804571,6650,71,11,1,100804,5,7,4,6,2,2,2,2,2,4,40,200
665071112100804572,6650,71,11,2,100804,5,7,4,6,2,2,2,2,2,4,40,200
665072111100804571,6650,72,11,1,100804,5,7,4,6,2,2,2,2,2,4,40,200
665074111100804571,6650,74,11,1,100804,5,7,4,6,2,2,2,2,2,4,40,200
665076111100804572,6650,76,11,1,100804,5,7,4,6,2,2,2,2,2,4,40,200
665076112100804572,6650,76,11,2,100804,5,7,4,6,2,2,2,2,2,4,40,200
665076113100804572,6650,76,11,3,100804,5,7,4,6,2,2,2,2,2,4,40,200
6650188111100804571,6650,188,11,1,100804,5,7,4,6,1,1,2,2,2,4,40,200
6650190111100804571,6650,190,11,1,100804,5,7,4,6,2,2,2,2,2,4,40,200
6650199111100804571,6650,199,11,1,100804,5,7,4,6,2,2,2,2,2,4,40,200
6650199112100804571,6650,199,11,2,100804,5,7,4,6,2,1,2,2,2,4,40,200
6650199113100804571,6650,199,11,3,100804,5,7,4,6,2,2,2,2,2,4,40,200
667710111110102221,6677,10,11,1,110102,2,2,4,6,2,2,2,2,2,4,40,200
667710112110102222,6677,10,11,2,110102,2,2,4,6,2,2,2,2,2,4,40,200
667710113110102223,6677,10,11,3,110102,2,2,4,6,2,2,2,2,2,4,40,200
667738111110102222,6677,38,11,1,110102,2,2,4,6,2,2,2,2,1,4,40,200
667738112110102222,6677,38,11,2,110102,2,2,4,6,2,2,2,2,2,4,40,200
667738113110102222,6677,38,11,3,110102,2,2,4,6,2,2,2,2,2,4,40,200
667738114110102222,6677,38,11,4,110102,2,2,4,6,2,2,2,2,1,4,40,200
667752111110102221,6677,52,11,1,110102,2,2,4,6,2,2,2,2,2,4,40,200
667752112110102222,6677,52,11,2,110102,2,2,4,6,2,2,2,2,2,4,40,200
667752113110102223,6677,52,11,3,110102,2,2,4,6,2,2,2,2,2,4,40,200
667752114110102224,6677,52,11,4,110102,2,2,4,6,2,2,2,2,2,4,40,200
667752115110102225,6677,52,11,5,110102,2,2,4,6,2,2,2,2,2,4,40,200
667752116110102224,6677,52,11,6,110102,2,2,4,6,2,2,2,2,2,4,40,200
667752117110102224,6677,52,11,7,110102,2,2,4,6,2,2,2,2,2,4,40,200
667777111110102221,6677,77,11,1,110102,2,2,4,6,2,2,2,2,2,4,40,200
667791111110102221,6677,91,11,1,110102,2,2,4,6,2,2,2,2,2,4,40,200
667791112110102222,6677,91,11,2,110102,2,2,4,6,2,2,2,2,2,4,40,200
667791113110102223,6677,91,11,3,110102,2,2,4,6,2,2,2,2,2,4,40,200
6677117111110102221,6677,117,11,1,110102,2,2,4,6,2,2,2,2,2,4,40,200
66795111110106221,6679,5,11,1,110106,2,2,4,6,2,2,2,2,2,4,40,200
667918111110106221,6679,18,11,1,110106,2,2,4,6,2,2,2,2,2,4,40,200
667918112110106222,6679,18,11,2,110106,2,2,4,6,2,2,2,2,2,4,40,200
667918113110106221,6679,18,11,3,110106,2,2,4,6,2,2,2,2,2,4,40,200
667918114110106221,6679,18,11,4,110106,2,2,4,6,2,2,2,2,2,4,40,200
667931111110106221,6679,31,11,1,110106,2,2,4,6,2,2,2,2,2,4,40,200
667969111110106222,6679,69,11,1,110106,2,2,4,6,2,2,2,2,2,4,40,200
667969112110106222,6679,69,11,2,110106,2,2,4,6,2,2,2,2,2,4,40,200
667969113110106222,6679,69,11,3,110106,2,2,4,6,2,2,2,2,2,4,40,200
667969114110106222,6679,69,11,4,110106,2,2,4,6,2,2,2,2,2,4,40,200
66884111110106221,6688,4,11,1,110106,2,2,4,6,2,2,2,2,2,4,40,200
66884112110106222,6688,4,11,2,110106,2,2,4,6,2,2,2,2,2,4,40,200
66884113110106223,6688,4,11,3,110106,2,2,4,6,2,2,2,2,2,4,40,200
668831111110106221,6688,31,11,1,110106,2,2,4,6,2,2,2,2,2,4,40,200
668831112110106222,6688,31,11,2,110106,2,2,4,6,2,2,2,2,2,4,40,200
668845111110106221,6688,45,11,1,110106,2,2,4,6,2,2,2,2,2,4,40,200
668870111110106222,6688,70,11,1,110106,2,2,4,6,2,2,2,2,2,4,40,200
668870112110106222,6688,70,11,2,110106,2,2,4,6,2,2,2,2,2,4,40,200
668870113110106223,6688,70,11,3,110106,2,2,4,6,2,2,2,2,2,4,40,200
668870114110106224,6688,70,11,4,110106,2,2,4,6,2,2,2,2,2,4,40,200
668870115110106222,6688,70,11,5,110106,2,2,4,6,2,2,2,2,2,4,40,200
668885111110106221,6688,85,11,1,110106,2,2,4,6,2,2,2,2,2,4,40,200
668885112110106221,6688,85,11,2,110106,2,2,4,6,2,2,2,2,2,4,40,200
6688112111110106221,6688,112,11,1,110106,2,2,4,6,2,2,2,2,2,4,40,200
6688112112110106221,6688,112,11,2,110106,2,2,4,6,2,2,2,2,2,4,40,200
6688112113110106223,6688,112,11,3,110106,2,2,4,6,2,2,2,2,2,4,40,200
6688112114110106223,6688,112,11,4,110106,2,2,4,6,2,2,2,2,2,4,40,200
6688112115110106223,6688,112,11,5,110106,2,2,4,6,2,2,2,2,2,4,40,200
6688112116110106223,6688,112,11,6,110106,2,2,4,6,2,2,2,2,2,4,40,200
6688112117110106223,6688,112,11,7,110106,2,2,4,6,2,2,2,2,2,4,40,200
67058111110101221,6705,8,11,1,110101,2,2,4,6,2,2,2,2,2,4,40,200
67058112110101222,6705,8,11,2,110101,2,2,4,6,2,2,2,2,2,4,40,200
67058113110101221,6705,8,11,3,110101,2,2,4,6,2,2,2,2,2,4,40,200
670520111110101221,6705,20,11,1,110101,2,2,4,6,2,2,2,2,2,4,40,200
670520112110101221,6705,20,11,2,110101,2,2,4,6,2,2,2,2,2,4,40,200
670543111110101221,6705,43,11,1,110101,2,2,4,6,1,2,2,2,2,4,40,200
670556111110101221,6705,56,11,1,110101,2,2,4,6,2,2,2,2,2,4,40,200
670556112110101223,6705,56,11,2,110101,2,2,4,6,2,2,2,2,2,4,40,200
670556113110101223,6705,56,11,3,110101,2,2,4,6,2,2,2,2,2,4,40,200
670556114110101223,6705,56,11,4,110101,2,2,4,6,2,2,2,2,2,4,40,200
670556115110101225,6705,56,11,5,110101,2,2,4,6,2,2,2,2,2,4,40,200
670568111110101223,6705,68,11,1,110101,2,2,4,6,2,2,2,2,2,4,40,200
670568112110101223,6705,68,11,2,110101,2,2,4,6,2,2,2,2,2,4,40,200
670568113110101223,6705,68,11,3,110101,2,2,4,6,2,2,2,2,2,4,40,200
670568114110101223,6705,68,11,4,110101,2,2,4,6,2,2,2,2,2,4,40,200
670568115110101223,6705,68,11,5,110101,2,2,4,6,2,2,2,2,2,4,40,200
670568116110101223,6705,68,11,6,110101,2,2,4,6,2,2,2,2,2,4,40,200
670568117110101223,6705,68,11,7,110101,2,2,4,6,2,2,2,2,2,4,40,200
670581111110101221,6705,81,11,1,110101,2,2,4,6,2,2,2,2,2,4,40,200
670581112110101222,6705,81,11,2,110101,2,2,4,6,2,2,2,2,2,4,40,200
670581113110101223,6705,81,11,3,110101,2,2,4,6,2,2,2,2,2,4,40,200
670581114110101224,6705,81,11,4,110101,2,2,4,6,2,2,2,2,2,4,40,200
670581115110101222,6705,81,11,5,110101,2,2,4,6,2,2,2,2,2,4,40,200
67497111110207221,6749,7,11,1,110207,2,2,4,6,2,2,2,2,2,4,40,200
67497112110207222,6749,7,11,2,110207,2,2,4,6,2,2,2,2,2,4,40,200
67497113110207221,6749,7,11,3,110207,2,2,4,6,2,2,2,2,2,4,40,200
67497114110207221,6749,7,11,4,110207,2,2,4,6,2,2,2,2,2,4,40,200
674914111110207221,6749,14,11,1,110207,2,2,4,6,2,2,2,2,2,4,40,200
674914112110207222,6749,14,11,2,110207,2,2,4,6,2,2,2,2,2,4,40,200
674914113110207223,6749,14,11,3,110207,2,2,4,6,2,2,2,2,2,4,40,200
674914114110207222,6749,14,11,4,110207,2,2,4,6,2,2,2,2,2,4,40,200
674931111110207221,6749,31,11,1,110207,2,2,4,6,2,2,2,2,2,4,40,200
674931112110207221,6749,31,11,2,110207,2,2,4,6,2,2,2,2,2,4,40,200
674931113110207221,6749,31,11,3,110207,2,2,4,6,2,2,2,2,2,4,40,200
674931114110207221,6749,31,11,4,110207,2,2,4,6,2,2,2,2,2,4,40,200
674931115110207221,6749,31,11,5,110207,2,2,4,6,2,2,2,2,2,4,40,200
674936111110207221,6749,36,11,1,110207,2,2,4,6,2,2,2,2,2,4,40,200
674936112110207222,6749,36,11,2,110207,2,2,4,6,2,2,2,2,2,4,40,200
674943111110207221,6749,43,11,1,110207,2,2,4,6,2,2,2,2,2,4,40,200
674943112110207222,6749,43,11,2,110207,2,2,4,6,2,2,2,2,2,4,40,200
674943113110207222,6749,43,11,3,110207,2,2,4,6,2,2,2,2,2,4,40,200
674943114110207222,6749,43,11,4,110207,2,2,4,6,2,2,2,2,2,4,40,200
674943115110207222,6749,43,11,5,110207,2,2,4,6,2,2,2,2,2,4,40,200
674951111110207221,6749,51,11,1,110207,2,2,4,6,2,2,2,2,2,4,40,200
674951112110207222,6749,51,11,2,110207,2,2,4,6,2,2,2,2,2,4,40,200
674951113110207221,6749,51,11,3,110207,2,2,4,6,2,2,2,2,2,4,40,200
676813111110201221,6768,13,11,1,110201,2,2,4,6,2,2,2,2,2,4,40,200
676813112110201222,6768,13,11,2,110201,2,2,4,6,2,2,2,2,2,4,40,200
676813113110201223,6768,13,11,3,110201,2,2,4,6,2,2,2,2,2,4,40,200
676813114110201222,6768,13,11,4,110201,2,2,4,6,2,2,2,2,2,4,40,200
676813115110201222,6768,13,11,5,110201,2,2,4,6,2,2,2,2,2,4,40,200
676813116110201227,6768,13,11,6,110201,2,2,4,6,2,2,2,2,2,4,40,200
676813117110201227,6768,13,11,7,110201,2,2,4,6,2,2,2,2,2,4,40,200
676813118110201227,6768,13,11,8,110201,2,2,4,6,2,2,2,2,2,4,40,200
676813119110201227,6768,13,11,9,110201,2,2,4,6,2,2,2,2,2,4,40,200
676870111110201221,6768,70,11,1,110201,2,2,4,6,2,2,2,2,2,4,40,200
676870112110201221,6768,70,11,2,110201,2,2,4,6,2,2,2,2,2,4,40,200
676870113110201221,6768,70,11,3,110201,2,2,4,6,2,2,2,2,2,4,40,200
676899111110201222,6768,99,11,1,110201,2,2,4,6,2,2,2,2,2,4,40,200
676899112110201222,6768,99,11,2,110201,2,2,4,6,2,2,2,2,2,4,40,200
676899113110201223,6768,99,11,3,110201,2,2,4,6,2,2,2,2,2,4,40,200
676899114110201222,6768,99,11,4,110201,2,2,4,6,2,2,2,2,2,4,40,200
676899115110201222,6768,99,11,5,110201,2,2,4,6,2,2,2,2,2,4,40,200
6768183111110201221,6768,183,11,1,110201,2,2,4,6,2,2,2,2,2,4,40,200
6768183112110201222,6768,183,11,2,110201,2,2,4,6,2,2,2,2,2,4,40,200
6768238111110201221,6768,238,11,1,110201,2,2,4,6,2,2,2,2,2,4,40,200
6768238112110201221,6768,238,11,2,110201,2,2,4,6,2,2,2,2,2,4,40,200
676920111110201221,6769,20,11,1,110201,2,2,4,6,2,2,2,2,2,4,40,200
676920112110201222,6769,20,11,2,110201,2,2,4,6,2,2,2,2,2,4,40,200
676920113110201223,6769,20,11,3,110201,2,2,4,6,2,2,2,2,2,4,40,200
676964111110201221,6769,64,11,1,110201,2,2,4,6,2,2,2,2,2,4,40,200
676964112110201222,6769,64,11,2,110201,2,2,4,6,2,2,2,2,2,4,40,200
676964113110201222,6769,64,11,3,110201,2,2,4,6,2,2,1,2,1,4,40,200
676964114110201222,6769,64,11,4,110201,2,2,4,6,2,2,2,2,2,4,40,200
676964115110201225,6769,64,11,5,110201,2,2,4,6,2,2,2,2,2,4,40,200
676964116110201222,6769,64,11,6,110201,2,2,4,6,2,2,2,2,2,4,40,200
676986111110201221,6769,86,11,1,110201,2,2,4,6,2,2,2,2,2,4,40,200
676986112110201225,6769,86,11,2,110201,2,2,4,6,2,2,2,2,2,4,40,200
676986113110201225,6769,86,11,3,110201,2,2,4,6,2,2,2,2,2,4,40,200
676986114110201224,6769,86,11,4,110201,2,2,4,6,2,2,2,2,2,4,40,200
676986115110201225,6769,86,11,5,110201,2,2,4,6,2,2,2,2,2,4,40,200
6769128111110201221,6769,128,11,1,110201,2,2,4,6,2,2,2,2,2,4,40,200
6769128112110201222,6769,128,11,2,110201,2,2,4,6,2,2,2,2,2,4,40,200
6769128113110201223,6769,128,11,3,110201,2,2,4,6,2,2,2,2,2,4,40,200
6769128114110201222,6769,128,11,4,110201,2,2,4,6,2,2,2,2,2,4,40,200
6769150111110201221,6769,150,11,1,110201,2,2,4,6,2,2,2,2,2,4,40,200
6769150112110201222,6769,150,11,2,110201,2,2,4,6,2,2,2,2,2,4,40,200
6769150113110201223,6769,150,11,3,110201,2,2,4,6,2,2,2,2,2,4,40,200
6769191111110201221,6769,191,11,1,110201,2,2,4,6,2,2,2,2,2,4,40,200
6769191112110201222,6769,191,11,2,110201,2,2,4,6,2,2,2,2,2,4,40,200
6769191113110201223,6769,191,11,3,110201,2,2,4,6,2,2,2,2,2,4,40,200
6769191114110201224,6769,191,11,4,110201,2,2,4,6,2,2,2,2,2,4,40,200
6769191115110201225,6769,191,11,5,110201,2,2,4,6,2,2,2,2,2,4,40,200
6769191116110201224,6769,191,11,6,110201,2,2,4,6,2,2,2,2,2,4,40,200
6769191117110201224,6769,191,11,7,110201,2,2,4,6,2,2,2,2,2,4,40,200
6769191118110201228,6769,191,11,8,110201,2,2,4,6,2,2,2,2,2,4,40,200
679017111110501231,6790,17,11,1,110501,2,3,4,6,2,2,2,2,2,4,40,200
679017112110501232,6790,17,11,2,110501,2,3,4,6,2,2,2,2,2,4,40,200
679067111110501231,6790,67,11,1,110501,2,3,4,6,2,2,2,2,2,4,40,200
679067112110501232,6790,67,11,2,110501,2,3,4,6,2,2,2,2,2,4,40,200
679067113110501233,6790,67,11,3,110501,2,3,4,6,2,2,2,2,2,4,40,200
679067114110501232,6790,67,11,4,110501,2,3,4,6,2,2,2,2,2,4,40,200
679081111110501231,6790,81,11,1,110501,2,3,4,6,2,2,2,2,2,4,40,200
679081112110501232,6790,81,11,2,110501,2,3,4,6,2,2,2,2,2,4,40,200
679081113110501231,6790,81,11,3,110501,2,3,4,6,2,2,2,2,2,4,40,200
679081114110501231,6790,81,11,4,110501,2,3,4,6,2,2,2,2,2,4,40,200
679081115110501231,6790,81,11,5,110501,2,3,4,6,2,2,2,2,2,4,40,200
679081116110501236,6790,81,11,6,110501,2,3,4,6,2,2,2,2,2,4,40,200
679099111110501231,6790,99,11,1,110501,2,3,4,6,2,2,2,2,2,4,40,200
679099112110501232,6790,99,11,2,110501,2,3,4,6,2,2,2,2,2,4,40,200
679099113110501233,6790,99,11,3,110501,2,3,4,6,2,2,2,2,2,4,40,200
6790117111110501231,6790,117,11,1,110501,2,3,4,6,2,2,2,2,2,4,40,200
680712111110503251,6807,12,11,1,110503,2,5,4,6,2,2,2,2,2,4,40,200
680712112110503252,6807,12,11,2,110503,2,5,4,6,2,2,2,2,2,4,40,200
680712113110503252,6807,12,11,3,110503,2,5,4,6,2,2,2,2,2,4,40,200
680726111110503251,6807,26,11,1,110503,2,5,4,6,2,2,2,2,2,4,40,200
680726112110503252,6807,26,11,2,110503,2,5,4,6,2,2,2,2,2,4,40,200
680726113110503253,6807,26,11,3,110503,2,5,4,6,2,2,2,2,2,4,40,200
680726114110503254,6807,26,11,4,110503,2,5,4,6,2,2,2,2,2,4,40,200
680739111110503251,6807,39,11,1,110503,2,5,4,6,2,2,2,2,2,4,40,200
680753111110503251,6807,53,11,1,110503,2,5,4,6,2,2,2,2,2,4,40,200
680753112110503251,6807,53,11,2,110503,2,5,4,6,2,2,2,2,2,4,40,200
680753113110503253,6807,53,11,3,110503,2,5,4,6,2,2,2,2,2,4,40,200
680753114110503254,6807,53,11,4,110503,2,5,4,6,2,2,2,2,2,4,40,200
680779111110503251,6807,79,11,1,110503,2,5,4,6,2,2,2,2,2,4,40,200
680779112110503252,6807,79,11,2,110503,2,5,4,6,2,2,2,2,2,4,40,200
680779113110503253,6807,79,11,3,110503,2,5,4,6,2,2,2,2,2,4,40,200
680792111110503251,6807,92,11,1,110503,2,5,4,6,2,2,2,2,2,4,40,200
680867111110108251,6808,67,11,1,110108,2,5,4,6,2,2,2,2,2,4,40,200
680867112110108252,6808,67,11,2,110108,2,5,4,6,2,2,2,2,2,4,40,200
680882111110108251,6808,82,11,1,110108,2,5,4,6,2,2,2,2,2,4,40,200
680882112110108252,6808,82,11,2,110108,2,5,4,6,2,2,2,2,2,4,40,200
680882113110108252,6808,82,11,3,110108,2,5,4,6,2,2,2,2,2,4,40,200
680882114110108254,6808,82,11,4,110108,2,5,4,6,2,2,2,2,2,4,40,200
680899111110108251,6808,99,11,1,110108,2,5,4,6,2,2,2,2,2,4,40,200
680899112110108252,6808,99,11,2,110108,2,5,4,6,2,2,2,2,2,4,40,200
6808116111110108251,6808,116,11,1,110108,2,5,4,6,2,2,2,2,2,4,40,200
6808116112110108252,6808,116,11,2,110108,2,5,4,6,2,2,2,2,2,4,40,200
6808116113110108253,6808,116,11,3,110108,2,5,4,6,2,2,2,2,2,4,40,200
6808149111110108251,6808,149,11,1,110108,2,5,4,6,2,2,2,2,2,4,40,200
6808149112110108252,6808,149,11,2,110108,2,5,4,6,2,2,2,2,2,4,40,200
6808149113110108251,6808,149,11,3,110108,2,5,4,6,2,2,2,2,2,4,40,200
684317111110304251,6843,17,11,1,110304,2,5,4,6,2,2,2,2,2,4,40,200
684317112110304251,6843,17,11,2,110304,2,5,4,6,2,2,2,2,2,4,40,200
684317113110304253,6843,17,11,3,110304,2,5,4,6,2,2,2,2,2,4,40,200
684317114110304253,6843,17,11,4,110304,2,5,4,6,2,2,2,2,2,4,40,200
684317115110304253,6843,17,11,5,110304,2,5,4,6,2,2,2,2,2,4,40,200
684317116110304253,6843,17,11,6,110304,2,5,4,6,2,2,2,2,2,4,40,200
684333111110304252,6843,33,11,1,110304,2,5,4,6,2,2,2,2,2,4,40,200
684333112110304252,6843,33,11,2,110304,2,5,4,6,2,2,2,2,2,4,40,200
684333113110304253,6843,33,11,3,110304,2,5,4,6,2,2,2,2,2,4,40,200
684333114110304254,6843,33,11,4,110304,2,5,4,6,2,2,2,2,2,4,40,200
684333115110304254,6843,33,11,5,110304,2,5,4,6,2,2,2,2,2,4,40,200
684333116110304254,6843,33,11,6,110304,2,5,4,6,2,2,2,2,2,4,40,200
684333117110304254,6843,33,11,7,110304,2,5,4,6,2,2,2,2,2,4,40,200
684377111110304252,6843,77,11,1,110304,2,5,4,6,2,2,2,2,2,4,40,200
684377112110304252,6843,77,11,2,110304,2,5,4,6,2,2,2,2,2,4,40,200
684377113110304252,6843,77,11,3,110304,2,5,4,6,2,2,2,2,2,4,40,200
684392111110304252,6843,92,11,1,110304,2,5,4,6,2,2,2,2,2,4,40,200
684392112110304252,6843,92,11,2,110304,2,5,4,6,2,2,2,2,2,4,40,200
684392113110304252,6843,92,11,3,110304,2,5,4,6,2,2,2,2,2,4,40,200
684392114110304252,6843,92,11,4,110304,2,5,4,6,2,2,2,2,2,4,40,200
685777111110504281,6857,77,11,1,110504,2,8,4,6,2,2,2,2,2,4,40,200
685777112110504282,6857,77,11,2,110504,2,8,4,6,2,2,2,2,2,4,40,200
685777113110504283,6857,77,11,3,110504,2,8,4,6,2,2,2,2,2,4,40,200
685777114110504284,6857,77,11,4,110504,2,8,4,6,2,2,2,2,2,4,40,200
685777115110504281,6857,77,11,5,110504,2,8,4,6,2,2,2,2,2,4,40,200
685778111110504281,6857,78,11,1,110504,2,8,4,6,2,2,2,2,2,4,40,200
685778112110504282,6857,78,11,2,110504,2,8,4,6,2,2,2,2,2,4,40,200
685778113110504283,6857,78,11,3,110504,2,8,4,6,2,2,2,2,2,4,40,200
685778114110504282,6857,78,11,4,110504,2,8,4,6,2,2,2,2,2,4,40,200
685778115110504282,6857,78,11,5,110504,2,8,4,6,2,2,2,2,2,4,40,200
685780111110504281,6857,80,11,1,110504,2,8,4,6,2,2,2,2,2,4,40,200
685781111110504282,6857,81,11,1,110504,2,8,4,6,2,2,2,2,2,4,40,200
685781112110504282,6857,81,11,2,110504,2,8,4,6,2,2,2,2,2,4,40,200
685781113110504283,6857,81,11,3,110504,2,8,4,6,2,2,2,2,2,4,40,200
6857167111110504281,6857,167,11,1,110504,2,8,4,6,2,2,2,2,2,4,40,200
6857167112110504282,6857,167,11,2,110504,2,8,4,6,2,2,2,2,2,4,40,200
6857169111110504281,6857,169,11,1,110504,2,8,4,6,2,2,2,2,2,4,40,200
6857169112110504282,6857,169,11,2,110504,2,8,4,6,2,2,2,2,2,4,40,200
6857169113110504283,6857,169,11,3,110504,2,8,4,6,2,2,2,2,2,4,40,200
6857169114110504284,6857,169,11,4,110504,2,8,4,6,2,2,2,2,2,4,40,200
6857169115110504285,6857,169,11,5,110504,2,8,4,6,2,2,2,2,2,4,40,200
6857169116110504282,6857,169,11,6,110504,2,8,4,6,2,2,2,2,2,4,40,200
6857173111110504281,6857,173,11,1,110504,2,8,4,6,2,2,2,2,2,4,40,200
6857173112110504282,6857,173,11,2,110504,2,8,4,6,2,2,2,2,2,4,40,200
6857173113110504282,6857,173,11,3,110504,2,8,4,6,2,2,2,2,2,4,40,200
6857173114110504282,6857,173,11,4,110504,2,8,4,6,2,2,2,2,2,4,40,200
6857174111110504281,6857,174,11,1,110504,2,8,4,6,2,2,2,2,2,4,40,200
686916111110104271,6869,16,11,1,110104,2,7,4,6,2,2,2,2,2,4,40,200
686916112110104271,6869,16,11,2,110104,2,7,4,6,2,2,2,2,2,4,40,200
686917111110104272,6869,17,11,1,110104,2,7,4,6,2,2,2,2,2,4,40,200
686917112110104272,6869,17,11,2,110104,2,7,4,6,2,2,2,2,2,4,40,200
686919111110104273,6869,19,11,1,110104,2,7,4,6,2,2,2,2,2,4,40,200
686919112110104273,6869,19,11,2,110104,2,7,4,6,2,2,2,2,2,4,40,200
686919113110104273,6869,19,11,3,110104,2,7,4,6,2,2,2,2,2,4,40,200
6869102111110104271,6869,102,11,1,110104,2,7,4,6,2,2,2,2,2,4,40,200
6869102112110104272,6869,102,11,2,110104,2,7,4,6,2,2,2,2,2,4,40,200
6869102113110104271,6869,102,11,3,110104,2,7,4,6,2,2,2,2,2,4,40,200
6869102114110104274,6869,102,11,4,110104,2,7,4,6,2,2,2,2,2,4,40,200
6869102115110104271,6869,102,11,5,110104,2,7,4,6,2,2,2,2,2,4,40,200
6869104111110104272,6869,104,11,1,110104,2,7,4,6,2,2,2,2,2,4,40,200
6869104112110104272,6869,104,11,2,110104,2,7,4,6,2,2,2,2,2,4,40,200
6869105111110104271,6869,105,11,1,110104,2,7,4,6,2,2,2,2,2,4,40,200
6869105112110104271,6869,105,11,2,110104,2,7,4,6,2,2,2,2,2,4,40,200
6869107111110104271,6869,107,11,1,110104,2,7,4,6,2,2,2,2,2,4,40,200
6869107112110104271,6869,107,11,2,110104,2,7,4,6,2,2,2,2,2,4,40,200
6869107113110104271,6869,107,11,3,110104,2,7,4,6,2,2,2,2,2,4,40,200
6869109111110104271,6869,109,11,1,110104,2,7,4,6,2,2,2,2,2,4,40,200
6869109112110104272,6869,109,11,2,110104,2,7,4,6,2,2,2,2,2,4,40,200
6869109113110104273,6869,109,11,3,110104,2,7,4,6,1,2,2,2,2,4,40,200
689114111120114521,6891,14,11,1,120114,5,2,4,6,2,2,2,2,2,4,40,200
689114112120114522,6891,14,11,2,120114,5,2,4,6,2,2,2,2,2,4,40,200
689114113120114523,6891,14,11,3,120114,5,2,4,6,2,2,2,2,2,4,40,200
689114114120114524,6891,14,11,4,120114,5,2,4,6,2,2,2,2,2,4,40,200
689139111120114521,6891,39,11,1,120114,5,2,4,6,2,2,2,2,2,4,40,200
689163111120114521,6891,63,11,1,120114,5,2,4,6,2,2,2,2,2,4,40,200
689163112120114522,6891,63,11,2,120114,5,2,4,6,1,2,2,2,2,4,40,200
689163113120114523,6891,63,11,3,120114,5,2,4,6,2,2,2,2,2,4,40,200
689163114120114524,6891,63,11,4,120114,5,2,4,6,2,2,2,2,2,4,40,200
689163115120114525,6891,63,11,5,120114,5,2,4,6,2,2,2,2,2,4,40,200
68926122120114522,6892,6,12,2,120114,5,2,4,6,2,2,2,2,2,4,40,200
68926123120114523,6892,6,12,3,120114,5,2,4,6,2,2,2,2,2,4,40,200
68926124120114524,6892,6,12,4,120114,5,2,4,6,2,2,2,2,2,4,40,200
68926221120114521,6892,6,22,1,120114,5,2,4,6,2,2,2,2,2,4,40,200
68926222120114522,6892,6,22,2,120114,5,2,4,6,2,2,2,2,2,4,40,200
689237111120114521,6892,37,11,1,120114,5,2,4,6,2,2,2,2,2,4,40,200
689237112120114522,6892,37,11,2,120114,5,2,4,6,2,2,2,2,2,4,40,200
689237113120114523,6892,37,11,3,120114,5,2,4,6,2,2,2,2,2,4,40,200
689237114120114524,6892,37,11,4,120114,5,2,4,6,2,2,2,2,2,4,40,200
689269111120114521,6892,69,11,1,120114,5,2,4,6,2,2,2,2,2,4,40,200
689269112120114522,6892,69,11,2,120114,5,2,4,6,2,2,2,2,2,4,40,200
689269113120114521,6892,69,11,3,120114,5,2,4,6,2,2,2,2,2,4,40,200
6892131111120114521,6892,131,11,1,120114,5,2,4,6,2,2,2,1,2,4,40,200
6892131112120114522,6892,131,11,2,120114,5,2,4,6,2,2,2,2,2,4,40,200
6892148111120114521,6892,148,11,1,120114,5,2,4,6,2,2,2,2,2,4,40,200
6892148112120114522,6892,148,11,2,120114,5,2,4,6,2,2,2,2,2,4,40,200
6892148113120114523,6892,148,11,3,120114,5,2,4,6,2,2,2,2,2,4,40,200
68933111120114521,6893,3,11,1,120114,5,2,4,6,2,2,2,2,2,4,40,200
68933112120114522,6893,3,11,2,120114,5,2,4,6,2,2,2,2,2,4,40,200
68933113120114522,6893,3,11,3,120114,5,2,4,6,2,2,2,2,2,4,40,200
68933114120114522,6893,3,11,4,120114,5,2,4,6,2,2,2,2,2,4,40,200
689343111120114521,6893,43,11,1,120114,5,2,4,6,2,2,2,2,2,4,40,200
689343112120114522,6893,43,11,2,120114,5,2,4,6,2,2,2,2,2,4,40,200
689343113120114522,6893,43,11,3,120114,5,2,4,6,2,2,2,2,2,4,40,200
